fighter_id,name,win,lose,draw,nc,height,weight,reach,stance,dob,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,last_updated,win%
2662,Thiago Tavares,24,7,1,0,170.18,145 lbs.,172.72,1,"Nov 08, 1984",2.0,40,2.31,62,3.83,42,62,1.5,2018-11-21 22:18:40.828293,75.0
2663,Deividas Taurosevicius,13,5,0,0,175.26,145 lbs.,172.72,0,"Aug 28, 1977",2.13,43,1.82,59,2.0,28,50,0.3,2018-11-21 22:18:45.502361,72.22222222222221
2664,Miesha Tate,18,7,0,0,167.64,135 lbs.,165.1,1,"Aug 18, 1986",1.93,41,2.71,50,2.06,31,52,1.6,2018-11-21 22:18:48.758743,72.0
2666,Manny Tapia,11,4,1,0,165.1,135 lbs.,170.18,1,"Mar 14, 1981",2.69,21,4.74,58,0.49,40,66,0.2,2018-11-21 22:18:56.249822,68.75
2667,Evan Tanner,32,8,0,0,182.88,185 lbs.,187.96,1,"Feb 11, 1971",3.05,59,2.64,56,2.55,43,25,1.3,2018-11-21 22:18:59.21721,80.0
2668,Michinori Tanaka,11,3,0,0,165.1,135 lbs.,170.18,1,"Oct 04, 1990",1.97,37,1.99,50,2.4,38,43,0.2,2018-11-21 22:19:01.948398,78.57142857142857
2671,Issei Tamura,7,4,0,0,165.1,135 lbs.,160.02,1,"Mar 12, 1984",1.89,53,4.58,44,0.92,25,33,0.0,2018-11-21 22:19:14.044491,63.63636363636363
2672,Akitoshi Tamura,16,11,2,0,175.26,135 lbs.,177.8,1,"May 31, 1980",3.73,43,1.94,78,0.0,0,20,1.0,2018-11-21 22:19:16.689936,55.172413793103445
2676,Nordine Taleb,14,6,0,0,185.42,170 lbs.,187.96,1,"Jun 10, 1981",3.42,54,2.52,67,2.3,76,71,0.0,2018-11-21 22:19:32.195843,70.0
2685,Mairbek Taisumov,27,5,0,0,175.26,155 lbs.,185.42,1,"Aug 08, 1988",2.88,41,2.02,63,1.66,77,87,0.0,2018-11-21 22:20:06.167357,84.375
2687,Khalid Taha,12,2,0,0,165.1,145 lbs.,175.26,1,"Feb 15, 1992",2.13,56,3.0,34,0.0,0,45,0.0,2018-11-21 22:20:14.427552,85.71428571428571
2693,Bentley Syler,5,1,0,0,162.56,125 lbs.,172.72,1,"Dec 22, 1982",1.3,18,1.73,79,0.0,0,75,0.0,2018-11-21 22:20:35.518621,83.33333333333334
2695,Mike Swick,15,6,0,0,185.42,170 lbs.,195.58,1,"Jun 19, 1979",2.36,37,2.29,54,1.06,50,61,0.6,2018-11-21 22:20:41.563758,71.42857142857143
2696,Cub Swanson,25,10,0,0,172.72,145 lbs.,177.8,1,"Nov 02, 1983",4.16,49,3.28,62,1.17,52,60,0.5,2018-11-21 22:20:45.62083,71.42857142857143
2697,Martin Svensson,14,6,0,0,185.42,155 lbs.,182.88,0,"Apr 25, 1985",2.02,38,5.91,38,0.0,0,0,0.0,2018-11-21 22:20:49.182466,70.0
2702,Justin Sumter,6,1,0,0,187.96,185 lbs.,203.2,0,"Nov 16, 1989",1.38,50,2.77,37,4.15,100,0,0.0,2018-11-21 22:21:06.033632,85.71428571428571
2705,George Sullivan,17,7,0,1,182.88,170 lbs.,185.42,1,"Mar 13, 1981",3.53,39,2.42,57,1.37,20,38,0.7,2018-11-21 22:21:16.914023,70.83333333333334
2711,Tatiana Suarez,8,0,0,0,165.1,115 lbs.,170.18,0,"Dec 19, 1990",4.75,73,0.72,42,7.5,81,100,0.8,2018-11-21 22:21:37.590654,100.0
2712,Mudaerji Su,10,3,0,0,170.18,135 lbs.,182.88,0,"Jan 20, 1996",0.0,0,0.0,0,0.0,0,0,0.0,2018-11-21 22:21:41.587869,76.92307692307693
2714,Mike Stumpf,11,4,0,0,177.8,170 lbs.,180.34,0,"Aug 01, 1986",3.34,43,8.85,47,1.59,25,33,0.8,2018-11-21 22:21:49.38393,73.33333333333333
2716,Stefan Struve,32,11,0,0,210.82,265 lbs.,213.36,1,"Feb 18, 1988",3.14,45,3.92,47,0.54,50,54,1.8,2018-11-21 22:21:57.417541,74.4186046511628
2717,Hans Stringer,22,7,3,0,190.5,205 lbs.,185.42,1,"Jul 06, 1987",3.16,61,2.84,41,2.4,36,62,0.0,2018-11-21 22:22:00.834753,68.75
2718,Sean Strickland,20,3,0,0,185.42,170 lbs.,193.04,1,"Feb 27, 1991",4.34,35,3.62,64,1.37,57,81,0.5,2018-11-21 22:22:04.525411,86.95652173913044
2720,Daniel Straus,24,7,0,1,170.18,145 lbs.,180.34,0,"Jul 27, 1984",4.76,43,2.99,57,0.84,15,81,1.1,2018-11-21 22:22:12.458036,77.41935483870968
2724,Sam Stout,21,12,1,0,175.26,155 lbs.,177.8,1,"Apr 23, 1984",4.17,28,4.08,57,0.63,38,77,0.1,2018-11-21 22:22:30.225222,61.76470588235294
2727,Darko Stosic,13,1,0,0,182.88,205 lbs.,193.04,1,"Feb 09, 1992",2.8,56,1.24,75,0.0,0,100,0.0,2018-11-21 22:22:37.404658,92.85714285714286
2728,Rick Story,19,9,0,0,175.26,170 lbs.,180.34,0,"Aug 28, 1984",3.8,41,2.17,62,2.53,48,63,0.9,2018-11-21 22:22:41.29234,67.85714285714286
2731,Ken Stone,11,4,0,0,172.72,135 lbs.,180.34,0,"Oct 08, 1982",3.85,49,2.9,48,1.24,33,60,0.6,2018-11-21 22:22:52.498735,73.33333333333333
2734,Lazar Stojadinovic,12,5,0,0,170.18,145 lbs.,172.72,0,"Mar 22, 1989",1.82,29,1.97,59,0.0,0,0,0.0,2018-11-21 22:23:03.374215,70.58823529411765
2738,Kyle Stewart,7,0,0,0,182.88,170 lbs.,193.04,1,"Jan 31, 1989",1.31,43,2.24,52,5.61,100,100,0.0,2018-11-21 22:23:18.032103,100.0
2739,Darren Stewart,9,3,0,1,182.88,185 lbs.,187.96,1,"Dec 30, 1990",3.21,42,3.09,54,2.14,42,65,0.0,2018-11-21 22:23:22.007134,75.0
2741,Maia Stevenson,6,5,0,0,162.56,115 lbs.,157.48,1,"Mar 19, 1982",1.57,54,3.13,33,3.91,100,50,0.0,2018-11-21 22:23:29.904985,54.54545454545454
2742,Joe Stevenson,31,14,0,0,170.18,145 lbs.,177.8,1,"Jun 15, 1982",2.05,44,2.44,60,2.75,44,39,2.2,2018-11-21 22:23:33.680545,68.88888888888889
2744,Aljamain Sterling,16,3,0,0,170.18,135 lbs.,180.34,1,"Jul 31, 1989",3.89,49,1.43,68,2.33,36,51,1.0,2018-11-21 22:23:41.29122,84.21052631578947
2745,Jeremy Stephens,28,15,0,0,172.72,145 lbs.,180.34,1,"May 25, 1986",3.1,40,2.76,59,1.16,36,64,0.4,2018-11-21 22:23:44.248737,65.11627906976744
2748,Steve Steinbeiss,7,4,0,0,190.5,185 lbs.,190.5,1,"May 05, 1981",3.92,55,1.86,49,0.44,50,58,0.0,2018-11-21 22:23:57.368693,63.63636363636363
2750,Dominique Steele,14,9,0,0,177.8,170 lbs.,187.96,1,"Jan 27, 1988",2.32,49,2.42,50,2.95,42,76,0.0,2018-11-21 22:24:03.941288,60.86956521739131
2752,Damian Stasiak,10,6,0,0,165.1,135 lbs.,177.8,1,"Feb 20, 1990",1.86,36,3.1,52,2.64,35,43,0.6,2018-11-21 22:24:11.428561,62.5
2754,Kalib Starnes,12,7,1,0,190.5,185 lbs.,187.96,1,"Jan 06, 1975",2.71,48,4.43,53,1.46,33,25,0.6,2018-11-21 22:24:19.957304,60.0
2755,Clifford Starks,8,2,0,0,182.88,185 lbs.,195.58,1,"Apr 25, 1981",1.94,33,2.49,58,1.94,100,60,0.0,2018-11-21 22:24:24.223604,80.0
2758,Josh Stansbury,8,5,0,0,187.96,205 lbs.,187.96,0,"Nov 19, 1984",3.22,54,3.54,54,0.0,0,87,1.0,2018-11-21 22:24:37.367377,61.53846153846154
2759,Brian Stann,12,6,0,0,185.42,205 lbs.,187.96,1,"Sep 24, 1980",3.28,42,2.65,59,0.12,12,60,0.3,2018-11-21 22:24:41.064916,66.66666666666666
2760,Cristina Stanciu,5,2,0,0,160.02,115 lbs.,162.56,1,"Mar 29, 1994",2.5,50,3.07,52,0.85,100,40,1.7,2018-11-21 22:24:45.029544,71.42857142857143
2761,Cody Stamann,17,2,0,0,167.64,135 lbs.,162.56,1,"Nov 09, 1989",4.97,49,3.45,62,4.19,71,88,0.0,2018-11-21 22:24:48.213255,89.47368421052632
2762,Ron Stallings,13,8,0,1,187.96,170 lbs.,190.5,0,"Jan 25, 1983",3.22,60,3.26,51,0.0,0,71,0.0,2018-11-21 22:24:52.157731,61.904761904761905
2763,Andreas Stahl,9,2,0,0,180.34,170 lbs.,185.42,1,"May 20, 1988",2.83,37,4.74,57,1.55,66,80,0.0,2018-11-21 22:24:56.325651,81.81818181818183
2765,Georges St-Pierre,26,2,0,0,180.34,185 lbs.,193.04,1,"May 19, 1981",3.78,53,1.4,72,4.16,74,83,1.1,2018-11-21 22:25:05.253211,92.85714285714286
2766,Austin Springer,10,3,0,0,172.72,145 lbs.,180.34,1,"May 12, 1987",3.46,63,2.68,41,4.24,44,100,1.1,2018-11-21 22:25:07.816737,76.92307692307693
2768,Daniel Spohn,15,6,0,0,193.04,205 lbs.,200.66,0,"Oct 12, 1984",2.42,49,1.6,53,0.0,0,28,2.5,2018-11-21 22:25:15.836464,71.42857142857143
2769,Daniel Spitz,6,2,0,0,200.66,245 lbs.,208.28,1,"Jul 31, 1990",2.88,39,4.77,51,1.18,66,0,0.0,2018-11-21 22:25:20.089064,75.0
2771,Eric Spicely,10,5,0,0,185.42,185 lbs.,185.42,1,"Sep 29, 1986",2.01,40,3.02,58,1.95,20,0,1.5,2018-11-21 22:25:28.316753,66.66666666666666
2775,Sean Spencer,12,6,0,0,177.8,170 lbs.,190.5,0,"Jun 25, 1987",4.24,32,4.02,60,0.14,33,68,0.0,2018-11-21 22:25:40.01034,66.66666666666666
2777,Tommy Speer,19,5,0,0,177.8,170 lbs.,180.34,1,"Aug 20, 1984",2.56,51,5.12,35,2.02,33,33,0.0,2018-11-21 22:25:46.680218,79.16666666666666
2779,Ryan Spann,15,5,0,0,195.58,205 lbs.,205.74,1,"Aug 24, 1991",3.25,48,2.55,44,0.0,0,66,1.9,2018-11-21 22:25:52.877925,75.0
2782,Kevin Souza,19,4,0,0,182.88,145 lbs.,187.96,1,"Oct 17, 1984",4.65,44,2.91,58,0.0,0,50,0.0,2018-11-21 22:26:08.351288,82.6086956521739
2784,Jacare Souza,26,6,0,1,185.42,185 lbs.,182.88,1,"Dec 07, 1979",2.61,46,2.46,63,3.01,41,53,1.7,2018-11-21 22:26:12.69433,81.25
2786,Andre Soukhamthath,13,6,0,0,175.26,135 lbs.,177.8,1,"Oct 23, 1988",3.22,45,3.89,54,1.59,63,75,0.2,2018-11-21 22:26:19.820196,68.42105263157895
2788,Joe Soto,18,7,0,0,167.64,135 lbs.,165.1,1,"Mar 22, 1987",3.36,41,5.37,67,0.85,21,70,1.9,2018-11-21 22:26:26.523852,72.0
2789,Alex Soto,6,2,1,0,172.72,135 lbs.,180.34,0,"Feb 15, 1984",2.95,25,5.02,59,2.82,30,0,0.0,2018-11-21 22:26:30.155616,66.66666666666666
2790,Greg Soto,8,2,0,0,180.34,170 lbs.,185.42,1,"Jun 03, 1986",3.21,63,2.61,52,1.49,27,44,1.0,2018-11-21 22:26:33.670473,80.0
2791,George Sotiropoulos,14,6,0,0,177.8,155 lbs.,180.34,1,"Jul 09, 1977",2.61,27,2.52,67,2.32,31,53,1.6,2018-11-21 22:26:38.226246,70.0
2792,Krzysztof Soszynski,26,12,1,0,185.42,205 lbs.,195.58,0,"Aug 02, 1977",3.37,39,3.13,58,0.52,25,71,1.0,2018-11-21 22:26:40.677075,66.66666666666666
2793,Dmitry Sosnovskiy,11,0,0,0,190.5,240 lbs.,195.58,1,"Jul 06, 1989",2.95,70,2.53,35,3.16,66,100,3.2,2018-11-21 22:26:44.2471,100.0
2794,Sean Soriano,8,3,0,0,175.26,145 lbs.,177.8,1,"Oct 06, 1989",3.15,61,2.31,52,1.27,42,55,0.0,2018-11-21 22:26:47.94952,72.72727272727273
2796,Jin Soo Son,9,3,0,0,167.64,135 lbs.,175.26,1,"Apr 01, 1993",3.87,26,6.67,56,1.0,14,100,0.0,2018-11-21 22:26:55.947994,75.0
2798,Chael Sonnen,29,14,1,0,185.42,205 lbs.,187.96,0,"Apr 03, 1977",3.08,43,1.1,62,3.81,59,66,0.4,2018-11-21 22:27:04.544091,65.9090909090909
2801,Rameau Thierry Sokoudjou,12,10,0,0,177.8,205 lbs.,198.12,1,"Apr 18, 1984",2.26,45,2.61,56,1.93,47,78,0.9,2018-11-21 22:27:16.698494,54.54545454545454
2802,Renato Sobral,36,9,0,0,185.42,205 lbs.,190.5,1,"Sep 07, 1975",2.23,45,1.53,57,2.48,42,65,2.6,2018-11-21 22:27:21.029181,80.0
2803,Peter Sobotta,17,6,1,0,182.88,170 lbs.,190.5,0,"Jan 11, 1987",2.17,39,2.89,59,1.76,35,77,0.6,2018-11-21 22:27:24.645038,70.83333333333334
2805,Richie Smullen,3,1,1,0,175.26,155 lbs.,172.72,1,"Aug 17, 1991",1.98,77,2.26,65,8.49,66,0,0.0,2018-11-21 22:27:31.844,60.0
2806,Louis Smolka,14,5,0,0,175.26,125 lbs.,172.72,1,"Jul 16, 1991",3.88,45,3.39,52,1.6,34,31,2.2,2018-11-21 22:27:36.092463,73.68421052631578
2807,Dmitrii Smoliakov,8,2,0,0,187.96,253 lbs.,187.96,0,"Aug 05, 1982",1.63,43,3.35,56,0.0,0,75,0.0,2018-11-21 22:27:40.383005,80.0
2810,Devonte Smith,9,1,0,0,175.26,155 lbs.,193.04,1,"Jul 30, 1993",12.94,63,5.78,55,0.0,0,100,0.0,2018-11-21 22:27:51.982713,90.0
2811,Leslie Smith,10,7,1,0,175.26,135 lbs.,167.64,1,"Aug 17, 1982",7.56,40,8.41,51,0.0,0,62,0.0,2018-11-21 22:27:55.828652,55.55555555555556
2812,Gilbert Smith,5,2,0,0,175.26,185 lbs.,190.5,0,"Oct 19, 1981",1.09,41,2.73,35,3.51,60,0,1.2,2018-11-21 22:27:59.943283,71.42857142857143
2813,Colton Smith,6,4,0,0,182.88,155 lbs.,180.34,1,"Aug 14, 1987",1.64,41,2.3,51,4.09,36,25,1.4,2018-11-21 22:28:03.801215,60.0
2814,Anthony Smith,31,13,0,0,193.04,205 lbs.,193.04,1,"Jul 26, 1988",3.49,47,4.14,46,0.58,28,46,1.0,2018-11-21 22:28:07.410115,70.45454545454545
2815,Trevor Smith,15,8,0,0,190.5,185 lbs.,190.5,1,"Jan 05, 1981",3.31,58,2.95,49,2.06,32,54,0.9,2018-11-21 22:28:11.467861,65.21739130434783
2821,Scott Smith,17,9,0,1,182.88,185 lbs.,177.8,1,"May 21, 1979",1.86,27,5.94,50,0.13,6,58,0.4,2018-11-21 22:28:33.994196,65.38461538461539
2830,Chas Skelly,17,4,0,0,180.34,145 lbs.,182.88,1,"May 11, 1985",2.12,40,3.49,47,1.83,34,35,2.3,2018-11-21 22:29:06.779211,80.95238095238095
2831,Dennis Siver,23,11,0,1,167.64,145 lbs.,177.8,1,"Jan 13, 1979",3.87,32,2.67,65,0.87,32,65,0.3,2018-11-21 22:29:10.05649,67.64705882352942
2836,Elvis Sinosic,7,11,2,0,190.5,205 lbs.,195.58,1,"Feb 13, 1971",1.13,37,4.6,53,0.0,0,0,1.2,2018-11-21 22:29:28.597598,35.0
2837,Rory Singer,11,9,0,0,187.96,185 lbs.,195.58,1,"May 28, 1976",2.55,39,2.42,63,0.39,25,64,0.8,2018-11-21 22:29:32.243155,55.00000000000001
2840,Everett Sims,4,1,0,0,195.58,260 lbs.,195.58,0,"Sep 04, 1988",0.81,66,2.19,30,0.0,0,42,1.2,2018-11-21 22:29:40.185876,80.0
2841,Tony Sims,12,4,0,0,180.34,155 lbs.,177.8,0,"Oct 14, 1985",1.81,63,0.76,65,0.71,50,50,0.7,2018-11-21 22:29:44.74156,75.0
2844,Aaron Simpson,11,4,0,0,182.88,170 lbs.,185.42,1,"Jul 20, 1974",3.6,52,2.53,56,3.78,34,83,0.5,2018-11-21 22:29:56.000482,73.33333333333333
2845,Ricky Simon,14,1,0,0,167.64,135 lbs.,175.26,1,"Aug 31, 1992",2.38,41,3.09,67,7.67,50,64,0.3,2018-11-21 22:29:58.727698,93.33333333333333
2846,Elias Silverio,11,2,0,0,180.34,155 lbs.,185.42,1,"Sep 22, 1986",3.67,49,2.97,51,1.62,38,85,0.2,2018-11-21 22:30:03.186833,84.61538461538461
2849,Douglas Silva de Andrade,25,2,0,1,170.18,135 lbs.,172.72,1,"Jun 22, 1985",3.92,36,4.08,61,0.89,57,68,0.0,2018-11-21 22:30:11.802063,92.5925925925926
2851,Felipe Silva,8,2,0,0,182.88,155 lbs.,195.58,1,"May 08, 1984",5.4,50,1.8,59,1.0,100,71,0.0,2018-11-21 22:30:20.20756,80.0
2852,Joaquim Silva,10,2,0,0,172.72,155 lbs.,175.26,0,"Feb 05, 1989",3.07,33,3.2,64,0.0,0,65,0.3,2018-11-21 22:30:23.544021,83.33333333333334
2854,Wagner Silva,3,3,0,0,182.88,170 lbs.,180.34,1,"Feb 07, 1987",1.69,29,2.87,65,0.0,0,58,0.0,2018-11-21 22:30:32.240062,50.0
2855,Leandro Silva,19,4,1,1,175.26,155 lbs.,182.88,1,"Nov 11, 1985",2.39,48,2.08,63,1.76,37,65,0.4,2018-11-21 22:30:35.999519,79.16666666666666
2856,Erick Silva,19,9,0,1,182.88,170 lbs.,187.96,1,"Jun 21, 1984",2.5,48,4.18,49,0.85,35,56,1.4,2018-11-21 22:30:40.358113,67.85714285714286
2858,Antonio Silva,19,10,1,1,193.04,264 lbs.,203.2,1,"Sep 14, 1979",2.89,45,3.09,50,0.82,29,66,0.8,2018-11-21 22:30:48.206245,63.33333333333333
2864,Thiago Silva,16,3,0,2,187.96,205 lbs.,187.96,1,"Nov 12, 1982",3.92,50,2.55,67,1.03,47,70,0.7,2018-11-21 22:31:10.841579,84.21052631578947
2865,Wanderlei Silva,35,12,1,1,180.34,205 lbs.,187.96,1,"Jul 03, 1976",2.79,40,2.19,60,0.97,53,62,0.6,2018-11-21 22:31:15.60982,72.91666666666666
2866,Anderson Silva,34,8,0,1,187.96,185 lbs.,195.58,0,"Apr 14, 1975",3.1,63,1.87,62,0.55,77,69,0.9,2018-11-21 22:31:19.658601,80.95238095238095
2870,Steven Siler,23,13,0,0,180.34,145 lbs.,177.8,1,"Feb 15, 1987",3.21,41,2.96,54,0.47,21,55,1.6,2018-11-21 22:31:31.759296,63.888888888888886
2872,Sam Sicilia,15,8,0,0,172.72,145 lbs.,170.18,1,"Feb 01, 1986",2.46,33,3.55,59,1.45,43,70,0.9,2018-11-21 22:31:40.330321,65.21739130434783
2877,Josh Shockley,11,4,0,0,185.42,155 lbs.,187.96,1,"Nov 15, 1989",1.4,33,1.75,60,0.0,0,61,0.8,2018-11-21 22:31:58.553848,73.33333333333333
2883,Shunichi Shimizu,28,9,10,1,165.1,135 lbs.,167.64,1,"Jan 31, 1985",0.14,33,4.68,30,0.0,0,0,0.0,2018-11-21 22:32:22.699033,59.57446808510638
2884,Jake Shields,29,7,1,1,182.88,170 lbs.,182.88,1,"Jan 09, 1979",2.45,36,1.8,56,2.83,29,35,1.2,2018-11-21 22:32:26.986405,78.37837837837837
2887,Valentina Shevchenko,15,3,0,0,165.1,125 lbs.,170.18,0,"Mar 07, 1988",3.31,52,2.38,57,1.82,54,73,0.5,2018-11-21 22:32:38.201975,83.33333333333334
2888,Chase Sherman,11,6,0,0,193.04,250 lbs.,198.12,1,"Nov 16, 1989",5.81,43,5.76,51,0.0,0,77,0.0,2018-11-21 22:32:42.514236,64.70588235294117
2889,Sean Sherk,36,4,1,0,167.64,155 lbs.,170.18,1,"Aug 05, 1973",2.17,35,2.71,55,4.09,46,56,0.4,2018-11-21 22:32:47.028953,87.8048780487805
2890,Eric Shelton,12,5,0,0,167.64,125 lbs.,172.72,1,"Feb 02, 1991",2.75,44,1.63,65,3.4,51,43,0.2,2018-11-21 22:32:50.582607,70.58823529411765
2893,Ken Shamrock,28,16,2,0,185.42,205 lbs.,182.88,1,"Feb 11, 1964",1.47,46,4.3,39,0.94,60,44,2.5,2018-11-21 22:33:02.309966,60.86956521739131
2894,Kamal Shalorus,7,3,2,0,172.72,155 lbs.,172.72,1,"Aug 27, 1972",3.06,32,2.99,70,2.07,50,80,0.0,2018-11-21 22:33:05.14833,58.333333333333336
2897,Rosi Sexton,13,4,0,0,160.02,135 lbs.,160.02,1,"Jul 16, 1977",3.31,39,7.42,41,0.75,10,80,0.0,2018-11-21 22:33:17.25436,76.47058823529412
2900,Fredy Serrano,3,2,0,0,160.02,125 lbs.,165.1,1,"Sep 22, 1979",1.58,26,1.89,61,2.84,25,84,0.0,2018-11-21 22:33:28.723028,60.0
2903,Matt Serra,11,7,0,0,167.64,170 lbs.,172.72,1,"Jun 02, 1974",1.98,39,2.64,46,2.05,20,38,0.9,2018-11-21 22:33:41.054483,61.111111111111114
2905,Alex Serdyukov,8,5,0,0,187.96,170 lbs.,187.96,1,"May 24, 1980",3.92,42,2.53,54,1.56,60,70,2.6,2018-11-21 22:33:49.426392,61.53846153846154
2910,Mackens Semerzier,8,4,0,1,175.26,145 lbs.,182.88,1,"Nov 03, 1980",2.91,45,3.48,46,2.14,50,50,2.1,2018-11-21 22:34:07.960403,66.66666666666666
2912,Pete Sell,9,5,0,0,180.34,170 lbs.,190.5,1,"Aug 05, 1982",2.6,42,3.65,51,0.91,21,47,0.9,2018-11-21 22:34:13.777513,64.28571428571429
2913,Stefan Sekulic,12,3,0,0,182.88,170 lbs.,190.5,0,"Feb 12, 1992",1.47,37,2.4,57,1.0,20,33,0.0,2018-11-21 22:34:17.711441,80.0
2917,Neil Seery,16,13,0,0,162.56,125 lbs.,162.56,1,"Aug 30, 1979",3.56,41,3.79,58,0.78,27,53,1.6,2018-11-21 22:34:30.756276,55.172413793103445
2922,Bradley Scott,12,6,0,0,185.42,170 lbs.,193.04,0,"Jun 24, 1989",3.52,41,4.31,57,0.32,15,63,0.7,2018-11-21 22:34:49.001433,66.66666666666666
2923,Justin Scoggins,11,5,0,0,170.18,125 lbs.,167.64,0,"May 02, 1992",3.56,51,2.16,55,3.42,63,82,0.5,2018-11-21 22:34:52.856808,68.75
2932,Matt Schnell,12,4,0,0,172.72,125 lbs.,177.8,1,"Jan 15, 1990",3.64,35,3.67,63,0.39,25,54,0.8,2018-11-21 22:35:26.230908,75.0
2938,Pat Schilling,5,2,0,0,172.72,145 lbs.,175.26,1,"Aug 28, 1988",1.87,26,8.24,52,0.0,0,0,0.0,2018-11-21 22:35:50.059608,71.42857142857143
2942,Brendan Schaub,11,5,0,0,193.04,245 lbs.,198.12,1,"Mar 18, 1983",2.92,37,2.22,57,2.32,46,72,0.4,2018-11-21 22:36:04.012491,68.75
2945,Eric Schafer,14,7,2,0,190.5,185 lbs.,190.5,1,"Sep 20, 1977",1.89,34,3.38,56,1.81,36,50,1.8,2018-11-21 22:36:15.905413,60.86956521739131
2947,Matt Sayles,7,2,0,0,170.18,145 lbs.,172.72,1,"Feb 21, 1994",6.55,37,4.48,58,0.0,0,100,0.0,2018-11-21 22:36:23.949008,77.77777777777779
2951,Ben Saunders,22,11,2,0,187.96,170 lbs.,195.58,1,"Apr 13, 1983",3.19,50,3.58,51,0.22,40,68,1.0,2018-11-21 22:36:40.156793,62.857142857142854
2955,Takenori Sato,17,10,7,1,177.8,170 lbs.,180.34,0,"Jun 08, 1985",0.46,33,12.92,9,0.0,0,0,0.0,2018-11-21 22:36:51.78372,50.0
2957,Paul Sass,13,2,0,0,182.88,155 lbs.,185.42,1,"Aug 04, 1988",0.53,26,1.9,51,0.53,16,33,7.4,2018-11-21 22:36:58.74548,86.66666666666667
2958,Ulka Sasaki,21,6,2,0,177.8,125 lbs.,180.34,0,"Oct 07, 1989",2.16,41,2.5,50,3.03,43,41,1.2,2018-11-21 22:37:02.763556,72.41379310344827
2964,Daniel Sarafian,10,6,0,0,175.26,185 lbs.,185.42,1,"Aug 21, 1982",2.23,46,3.1,58,0.36,7,53,0.7,2018-11-21 22:37:24.940972,62.5
2970,Bruno Santos,14,2,0,0,175.26,185 lbs.,175.26,1,"Jul 17, 1987",1.18,46,2.27,56,3.0,37,66,0.3,2018-11-21 22:37:47.454623,87.5
2971,Thiago Santos,19,6,0,0,182.88,185 lbs.,193.04,1,"Jan 07, 1984",4.89,50,2.04,62,0.87,37,65,0.1,2018-11-21 22:37:50.495982,76.0
2972,Leonardo Santos,16,4,1,0,182.88,155 lbs.,190.5,1,"Feb 05, 1980",2.3,40,2.64,61,1.14,25,86,0.5,2018-11-21 22:37:52.998422,76.19047619047619
2973,Iliarde Santos,27,9,1,1,165.1,125 lbs.,167.64,1,"Sep 25, 1980",3.0,30,6.1,57,1.66,23,83,0.0,2018-11-21 22:37:55.894648,72.97297297297297
2975,Evangelista Santos,18,15,0,0,177.8,170 lbs.,193.04,1,"Dec 12, 1977",3.94,36,6.01,49,0.78,100,50,0.4,2018-11-21 22:38:04.797735,54.54545454545454
2981,Mike Santiago,21,12,0,0,177.8,145 lbs.,175.26,1,"Jul 28, 1989",3.44,49,3.58,36,2.66,50,53,1.1,2018-11-21 22:38:29.325163,63.63636363636363
2982,Jorge Santiago,25,11,0,0,185.42,170 lbs.,187.96,1,"Oct 09, 1980",1.69,35,2.62,56,0.58,30,52,0.8,2018-11-21 22:38:32.085902,69.44444444444444
2986,Roldan Sangcha-an,4,2,0,0,162.56,125 lbs.,165.1,1,"Dec 04, 1990",2.71,46,2.15,51,1.94,60,68,0.0,2018-11-21 22:38:46.063426,66.66666666666666
2988,Hector Sandoval,14,4,0,0,157.48,125 lbs.,162.56,1,"Jul 19, 1986",3.31,52,2.33,65,3.49,25,71,1.4,2018-11-21 22:38:54.536368,77.77777777777779
2992,Cory Sandhagen,9,1,0,0,180.34,135 lbs.,177.8,0,"Apr 20, 1992",9.85,56,2.77,64,1.01,100,0,0.0,2018-11-21 22:39:06.634058,90.0
2993,Jerrod Sanders,15,3,0,1,172.72,135 lbs.,182.88,1,"Oct 01, 1979",0.88,64,1.14,46,2.2,33,50,1.6,2018-11-21 22:39:10.202913,83.33333333333334
2994,Luke Sanders,12,3,0,0,167.64,135 lbs.,170.18,0,"Dec 12, 1985",5.92,51,3.6,55,0.44,33,70,0.4,2018-11-21 22:39:14.242219,80.0
2996,Roberto Sanchez,8,2,0,0,167.64,125 lbs.,167.64,1,"Mar 05, 1986",0.96,40,1.78,46,3.61,62,50,0.7,2018-11-21 22:39:22.304643,80.0
2997,Andrew Sanchez,11,4,0,0,185.42,185 lbs.,187.96,1,"Apr 08, 1988",4.83,48,4.83,48,2.79,37,100,0.0,2018-11-21 22:39:25.164429,73.33333333333333
2999,Emmanuel Sanchez,15,3,0,0,175.26,145 lbs.,180.34,0,"Aug 11, 1990",4.45,35,4.17,55,0.25,6,16,0.5,2018-11-21 22:39:33.682095,83.33333333333334
3000,Joby Sanchez,11,4,0,0,167.64,135 lbs.,172.72,1,"Jun 24, 1991",3.22,36,2.82,63,0.95,71,51,0.4,2018-11-21 22:39:36.590641,73.33333333333333
3004,Eddie Sanchez,13,5,0,0,187.96,230 lbs.,187.96,1,"Nov 04, 1982",3.45,43,3.3,43,1.13,26,42,0.0,2018-11-21 22:39:51.475394,72.22222222222221
3005,Diego Sanchez,30,11,0,0,177.8,170 lbs.,182.88,0,"Dec 31, 1981",2.76,37,2.91,57,1.52,22,50,0.9,2018-11-21 22:39:56.264288,73.17073170731707
